departureId,routeId,routeName,originDeparture,departureMinute,bandOrdinal,serviceWindow,serviceDayHints,selectedPatternId,patternMatchStatus,status,serviceRuleRaw,departureRuleRaw,departureRemarkRaw
8:17:20:b0,8,8 Western Campus,17:20,20,0,07:40–18:40,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,,ambiguous,scheduled_departure_candidate,07:40 - 18:40 For Mon to Sat (Except Public Holidays),"00, 20, 40 ＃During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)","During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)"
8:17:40:b0,8,8 Western Campus,17:40,40,0,07:40–18:40,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,,ambiguous,scheduled_departure_candidate,07:40 - 18:40 For Mon to Sat (Except Public Holidays),"00, 20, 40 ＃During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)","During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)"
8:18:00:b0,8,8 Western Campus,18:00,0,0,07:40–18:40,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,,ambiguous,scheduled_departure_candidate,07:40 - 18:40 For Mon to Sat (Except Public Holidays),"00, 20, 40 ＃During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)","During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)"
8:18:20:b0,8,8 Western Campus,18:20,20,0,07:40–18:40,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,,ambiguous,scheduled_departure_candidate,07:40 - 18:40 For Mon to Sat (Except Public Holidays),"00, 20, 40 ＃During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)","During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)"
8:18:40:b0,8,8 Western Campus,18:40,40,0,07:40–18:40,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,,ambiguous,scheduled_departure_candidate,07:40 - 18:40 For Mon to Sat (Except Public Holidays),"00, 20, 40 ＃During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)","During non-teaching days, buses will stop at Station Piazza & Chung Chi Teaching Bldg. (without stopping at Univ. Station)"
down:07:00:b0,down,Down,07:00,0,0,07:00–08:15,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,down:default,unique,scheduled_departure_candidate,07:00-08:15 For Mon to Sat (Except Public Holiday),"Every 00, 15, 30, 45",
down:07:15:b0,down,Down,07:15,15,0,07:00–08:15,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,down:default,unique,scheduled_departure_candidate,07:00-08:15 For Mon to Sat (Except Public Holiday),"Every 00, 15, 30, 45",
down:07:30:b0,down,Down,07:30,30,0,07:00–08:15,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,down:default,unique,scheduled_departure_candidate,07:00-08:15 For Mon to Sat (Except Public Holiday),"Every 00, 15, 30, 45",
down:07:45:b0,down,Down,07:45,45,0,07:00–08:15,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,down:default,unique,scheduled_departure_candidate,07:00-08:15 For Mon to Sat (Except Public Holiday),"Every 00, 15, 30, 45",
down:08:00:b0,down,Down,08:00,0,0,07:00–08:15,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,down:default,unique,scheduled_departure_candidate,07:00-08:15 For Mon to Sat (Except Public Holiday),"Every 00, 15, 30, 45",
down:08:15:b0,down,Down,08:15,15,0,07:00–08:15,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,down:default,unique,scheduled_departure_candidate,07:00-08:15 For Mon to Sat (Except Public Holiday),"Every 00, 15, 30, 45",
down:08:45:b1,down,Down,08:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:09:15:b1,down,Down,09:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:09:45:b1,down,Down,09:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:10:15:b1,down,Down,10:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:10:45:b1,down,Down,10:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:11:15:b1,down,Down,11:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:11:45:b1,down,Down,11:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:12:15:b1,down,Down,12:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:12:45:b1,down,Down,12:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:13:15:b1,down,Down,13:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:13:45:b1,down,Down,13:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:14:15:b1,down,Down,14:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:14:45:b1,down,Down,14:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:15:15:b1,down,Down,15:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:15:45:b1,down,Down,15:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:16:15:b1,down,Down,16:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:16:45:b1,down,Down,16:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:17:15:b1,down,Down,17:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:17:45:b1,down,Down,17:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:18:15:b1,down,Down,18:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:18:45:b1,down,Down,18:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:19:15:b1,down,Down,19:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:19:45:b1,down,Down,19:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:20:15:b1,down,Down,20:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:20:45:b1,down,Down,20:45,45,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
down:21:15:b1,down,Down,21:15,15,1,08:45–21:15,sunday|public_holiday,down:default,unique,scheduled_departure_candidate,08:45-21:15 For Sun & Public Holidays,"Every 15, 45 ＃Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:45-17:45 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
h:08:20:b0,h,H Holidays Service,08:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:08:40:b0,h,H Holidays Service,08:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:09:00:b0,h,H Holidays Service,09:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:09:20:b0,h,H Holidays Service,09:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:09:40:b0,h,H Holidays Service,09:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:10:00:b0,h,H Holidays Service,10:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:10:20:b0,h,H Holidays Service,10:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:10:40:b0,h,H Holidays Service,10:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:11:00:b0,h,H Holidays Service,11:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:11:20:b0,h,H Holidays Service,11:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:11:40:b0,h,H Holidays Service,11:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:12:00:b0,h,H Holidays Service,12:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:12:20:b0,h,H Holidays Service,12:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:12:40:b0,h,H Holidays Service,12:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:13:00:b0,h,H Holidays Service,13:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:13:20:b0,h,H Holidays Service,13:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:13:40:b0,h,H Holidays Service,13:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:14:00:b0,h,H Holidays Service,14:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:14:20:b0,h,H Holidays Service,14:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:14:40:b0,h,H Holidays Service,14:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:15:00:b0,h,H Holidays Service,15:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:15:20:b0,h,H Holidays Service,15:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:15:40:b0,h,H Holidays Service,15:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:16:00:b0,h,H Holidays Service,16:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:16:20:b0,h,H Holidays Service,16:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:16:40:b0,h,H Holidays Service,16:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:17:00:b0,h,H Holidays Service,17:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:17:20:b0,h,H Holidays Service,17:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:17:40:b0,h,H Holidays Service,17:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:18:00:b0,h,H Holidays Service,18:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:18:20:b0,h,H Holidays Service,18:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:18:40:b0,h,H Holidays Service,18:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:19:00:b0,h,H Holidays Service,19:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:19:20:b0,h,H Holidays Service,19:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:19:40:b0,h,H Holidays Service,19:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:20:00:b0,h,H Holidays Service,20:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:20:20:b0,h,H Holidays Service,20:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:20:40:b0,h,H Holidays Service,20:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:21:00:b0,h,H Holidays Service,21:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
